url;country;date;Zustand;Garantie;Marke;Modell;Angebotsnummer;Erstzulassung;Außenfarbe;Lackierung;Farbe laut Hersteller;Innenausstattung;Karosserieform;Anzahl Türen;Sitzplätze;Getriebeart;Gänge;Hubraum;Zylinder;Leergewicht;Antriebsart;Kraftstoff;"KraftstoffverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";"CO2-EmissionenWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Schadstoffklasse;haendler;privat;ort;price;ausstattung_liste;Fahrzeughalter;Länderversion;Feinstaubplakette;Nichtraucherfahrzeug;HU Prüfung;Scheckheftgepflegt;Letzter Kundendienst
/angebote/fiat-tipo-1-4-sw-easy-benzin-braun-261926cd-ad68-4827-8fa5-066851ce6ee2?;Italien;2021-02-17 21:34:03.680168;Tageszulassung;;Fiat;Tipo;;2020;Braun;;;Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;;Benzin;6,5 l/100 km (komb)8,5 l/100 km (innerorts)5,3 l/100 km (außerorts);132 g CO2/km (komb);Euro 6d-TEMP;True;False;10152 Torino - To;10950;['', 'Elektr. Fensterheber', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-sw-1-6-mjt-lounge-s-s-120cv-my20-diesel-grau-1f7489ea-76b9-4d10-91ba-955d114dbaa0?;Italien;2021-02-17 21:34:04.675611;Jahreswagen;;Fiat;Tipo;U17303-20081752;2020;Grau;;Grigio Pastello;;Kombi;5;5;Schaltgetriebe;;1.598 cm³;;1.465 kg;Front;Diesel;4,6 l/100 km (komb)5,6 l/100 km (innerorts)4 l/100 km (außerorts);1.160 g CO2/km (komb);Euro 6d-TEMP;True;False;00053 Civitavecchia - Roma - RM;17500;['', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'Elektrische Seitenspiegel', 'Isofix', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'Multifunktionslenkrad', 'Navigationssystem', 'Servolenkung', 'Sicherheit', 'Traktionskontrolle', 'Unterhaltung/Media', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-1-4-sw-pop-navi-pdc-cerchi-lega-16-benzin-grau-38112053-c94b-42d6-8566-0bbf03b857be?;Italien;2021-02-17 21:34:05.625695;Tageszulassung;;Fiat;Tipo;14292825;2020;Grau;Metallic;Grigio;Stoff;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;Front;Benzin;5,8 l/100 km (komb)7,8 l/100 km (innerorts)4,6 l/100 km (außerorts);132 g CO2/km (komb);Euro 6;True;False;24043 Caravaggio - Bergamo;14500;['', 'ABS', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];1;;;;06/2024;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-braun-a01bd255-cae9-4149-9187-812bfdb316e2?;Italien;2021-02-17 21:34:06.637425;Gebraucht;24 Monate;Fiat;Tipo;13098663;2020;Braun;Metallic;Marrone;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel (Rußpartikelfilter);4,8 l/100 km (komb)5,2 l/100 km (innerorts)4,6 l/100 km (außerorts);124 g CO2/km (komb);Euro 6;True;False;10040 Leini - Torino;17900;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Skisack', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-gpl-autogas-lpg-weiss-88493b6d-5b4d-4794-8253-1a0c0d21a76b?;Italien;2021-02-17 21:34:07.278468;Jahreswagen;;Fiat;Tipo;14697824;2020;Weiß;;Bianco Gelato;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Autogas (LPG);6,7 l/100 km (komb)5,5 l/100 km (innerorts)8,7 l/100 km (außerorts);152 g CO2/km (komb);Euro 6d-TEMP;True;False;30173 Campalto - Venezia - Ve;16600;['', 'ABS', 'Airbag hinten', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe Sensoren hinten', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Komfort', 'Kopfairbag', 'MP3', 'Nebelscheinwerfer', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung mit Funkfernbedienung'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-2020-benzin-grau-8a3bf16e-5499-4bc3-928c-b2160bf9d552?;Italien;2021-02-17 21:34:08.309245;Gebraucht;12 Monate;Fiat;Tipo;;2020;Grau;Metallic;;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;;Benzin;7 l/100 km (komb)9,3 l/100 km (innerorts)5,7 l/100 km (außerorts);159 g CO2/km (komb);Euro 6d-TEMP;True;False;10100 Torino - To;12900;['', 'ABS', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Katalysator', 'Klimaanlage', 'Komfort', 'LED-Scheinwerfer', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Raucherpaket', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Soundsystem', 'Sprachsteuerung', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Volldigitales Kombiinstrument', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-mirror-benzin-schwarz-e0814179-72f9-4db5-82ef-6ed667b160db?;Italien;2021-02-17 21:34:09.498956;Tageszulassung;24 Monate;Fiat;Tipo;14583600;2020;Schwarz;Metallic;Nero;;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Benzin;6,7 l/100 km (komb)8,7 l/100 km (innerorts)5,5 l/100 km (außerorts);152 g CO2/km (komb);Euro 6;True;False;10024 Moncalieri - Torino - To;15900;['', 'ABS', 'Alarmanlage', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-s-design-km0-xenon-acc-nav-telecam-diesel-grau-2ebcd033-beb2-4c44-8154-84fd2800faa0?;Italien;2021-02-17 21:34:10.431562;Jahreswagen;22 Monate;Fiat;Tipo;1026;2020;Grau;;BICOLOR;Teilleder, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel (Rußpartikelfilter);;;Euro 6d-TEMP;True;False;86100 Campobasso - CB;21500;['', 'ABS', 'Abstandstempomat', 'Airbag hinten', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Gepäckraumabtrennung', 'Geschwindigkeits-begrenzungsanlage', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Nachtsicht-Assistent', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Notrad', 'Pannenkit', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sprachsteuerung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Volldigitales Kombiinstrument', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];0;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-nav-7-039-039-cerch-benzin-schwarz-0eee4247-5756-413d-aa8c-b056c542491a?;Italien;2021-02-17 21:34:11.451818;Tageszulassung;11 Monate;Fiat;Tipo;022020161900;2020;Schwarz;;Nero Cinema;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Super 95;5 l/100 km (komb)9 l/100 km (innerorts)7 l/100 km (außerorts);159 g CO2/km (komb);Euro 6;True;False;46040 Guidizzolo - Mantova - Mn;15900;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'MP3', 'Navigationssystem', 'Nebelscheinwerfer', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];1;Italien;;;;;
/angebote/fiat-tipo-1-6-mjt-sw-pop-van-2-posti-diesel-weiss-628bbf32-1e1b-4807-949f-396f08371740?;Italien;2021-02-17 21:34:12.408076;Tageszulassung;;Fiat;Tipo;14348728;2020;Weiß;;Bianco;;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;1.370 kg;Front;Diesel;3,7 l/100 km (komb)3,3 l/100 km (innerorts)4,4 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;27058 Voghera - Pavia - Pv;11390;['', 'Armlehne', 'Beifahrerairbag', 'Einparkhilfe Sensoren hinten', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Seitenairbag', 'Sicherheit'];;;;;;;
/angebote/fiat-tipo-tipo-1-4-sw-street-benzin-26de87fc-a227-47d7-b665-2a0d5bf01343?;Italien;2021-02-17 21:34:13.398578;Gebraucht;;Fiat;Tipo;02316090964-U3181;2020;;;BIANCO;Schwarz;Kombi;;5;Schaltgetriebe;6;1.368 cm³;;;Front;Benzin;5,8 l/100 km (komb)7,8 l/100 km (innerorts)4,6 l/100 km (außerorts);;;True;False;20832 Desio - Monza Brianza - Mb;15900;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'DAB-Radio', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-pop-van-diesel-weiss-204059da-c58d-441f-819c-18bee97874f6?;Italien;2021-02-17 21:34:13.812900;Tageszulassung;24 Monate;Fiat;Tipo;4385792;2020;Weiß;Standardlackierung;Bianco;Stoff, Schwarz;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,4 l/100 km (innerorts)3,3 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;59100 Prato - Po -;15900;['', 'Armlehne', 'Beifahrerairbag', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Lordosenstütze', 'MP3', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'USB', 'Unterhaltung/Media'];;;;;;;
/angebote/fiat-tipo-1-4-sw-pop-benzin-weiss-130bfc7c-3c58-485d-8c32-5d3826a0a0e0?;Italien;2021-02-17 21:34:14.397222;Tageszulassung;24 Monate;Fiat;Tipo;;2020;Weiß;;BIANCO;;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;;Benzin;6,5 l/100 km (komb)8,5 l/100 km (innerorts)5,3 l/100 km (außerorts);132 g CO2/km (komb);Euro 6d-TEMP;True;False;24021 Albino - Bergamo - Bg;13500;['', 'ABS', 'Beifahrerairbag', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Multifunktionslenkrad', 'Radio', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-weiss-125576ec-c6e4-43e2-ad26-4290f58ca37a?;Italien;2021-02-17 21:34:15.671845;Gebraucht;;Fiat;Tipo;14490771;2020;Weiß;Standardlackierung;Bianco;;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel;4,8 l/100 km (komb)5,2 l/100 km (innerorts)4,6 l/100 km (außerorts);124 g CO2/km (komb);Euro 6d-TEMP;True;False;40132 Bologna - Bo;16900;['', 'ABS', 'Alarmanlage', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-business-diesel-weiss-b5cb62f1-02fc-4d64-8f5c-d05c89786c4a?;Italien;2021-02-17 21:34:16.790883;Tageszulassung;24 Monate;Fiat;Tipo;14514570;2020;Weiß;Standardlackierung;Bianco;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel;4,5 l/100 km (komb)4,8 l/100 km (innerorts)3,8 l/100 km (außerorts);119 g CO2/km (komb);Euro 6d-TEMP;True;False;10024 Moncalieri - Torino - To;15390;['', 'ABS', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Extras', 'Freisprecheinrichtung', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-pop-van-diesel-weiss-1e524ed8-6043-4bba-9502-2a5b32968c5c?;Italien;2021-02-17 21:34:17.910321;Tageszulassung;;Fiat;Tipo;4481544;2020;Weiß;;Bianco;;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,4 l/100 km (innerorts)3,3 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;20099 Sesto San Giovanni - Milano;13490;['', 'Armlehne', 'Beifahrerairbag', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Lordosenstütze', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Tempomat', 'USB', 'Unterhaltung/Media'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-s-design-retrocamera-gpl-autogas-lpg-schwarz-f2c45df4-8567-43f3-a085-4eaec82028dc?;Italien;2021-02-17 21:34:18.888836;Jahreswagen;24 Monate;Fiat;Tipo;14159726;2020;Schwarz;Metallic;Nero;Teilleder, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.280 kg;Front;Autogas (LPG);5,9 l/100 km (komb)7,9 l/100 km (innerorts)4,7 l/100 km (außerorts);134 g CO2/km (komb);Euro 6d-TEMP;True;False;30034 Mira - Venezia;18990;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Sprachsteuerung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-gpl-120cv-sw-lounge-autogas-lpg-weiss-e8c760e8-131b-4fcc-835f-73c74adf7ede?;Italien;2021-02-17 21:34:19.913778;Tageszulassung;24 Monate;Fiat;Tipo;12661018;2020;Weiß;Standardlackierung;Bianco;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Autogas (LPG);7,2 l/100 km (komb)9,5 l/100 km (innerorts)5,9 l/100 km (außerorts);162 g CO2/km (komb);Euro 6;True;False;30038 Spinea - Venezia - Ve;16990;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-km-0-vari-colori-benzin-weiss-29db0b0e-83cc-453d-a13c-28a56b9d057d?;Italien;2021-02-17 21:34:21.024001;Tageszulassung;;Fiat;Tipo;12966653;2020;Weiß;Metallic;Bianco;;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;;Front;Benzin;;;;True;False;30030 Maerne di Martellago - Venezia - Ve;15500;['', 'ABS', 'Airbag hinten', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6mtj-easy-sw-pack-tech-e-city-km0-diesel-silber-09282400-0d58-480d-9ede-4628dbfe96a3?;Italien;2021-02-17 21:34:21.560403;Tageszulassung;;Fiat;Tipo;4136768;2020;Silber;Metallic;Argento;Stoff;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,1 l/100 km (innerorts)3,5 l/100 km (außerorts);121 g CO2/km (komb);Euro 6;True;False;24033 Calusco D'Adda - Bergamo - Bg;17000;['', 'ABS', 'Beifahrerairbag', 'Bluetooth', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Navigationssystem', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-benzin-weiss-1e3626dd-85b3-4e78-91b2-4a92cb6630d5?;Italien;2021-02-17 21:34:22.528516;Tageszulassung;;Fiat;Tipo;;2020;Weiß;;BIANCO GELATO;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Benzin;6,7 l/100 km (komb)8,7 l/100 km (innerorts)5,5 l/100 km (außerorts);162 g CO2/km (komb);Euro 6d-TEMP;True;False;31031 Caerano di S. Marco - Treviso - Tv;16500;['', 'ABS', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'Dachreling', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Innenspiegel automatisch abblendend', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Musikstreaming integriert', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-1-6-mjt-van-s-s-120cv-pop-diesel-weiss-4b556213-36ea-4263-a2ea-7b5aa669a128?;Italien;2021-02-17 21:34:23.795339;Tageszulassung;;Fiat;Tipo;;2020;Weiß;;Bianco Gelato Pastello;Stoff, Schwarz;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;1.370 kg;Front;Diesel;4,6 l/100 km (komb)5 l/100 km (innerorts)4,4 l/100 km (außerorts);121 g CO2/km (komb);Euro 6d-TEMP;True;False;38050 Scurelle - Trento;11700;['', 'ABS', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Getönte Scheiben', 'Klimaanlage', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Stahlfelgen', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung'];1;;;;;;
